state,country,recordDate,totalConfirmed,totalDeaths,totalRecovered,id,newConfirmed,newDeaths,newRecovered
Idaho,United States,2020-01-22,0,0,0,1257338777,0,0,0
Idaho,United States,2020-01-23,0,0,0,-642562726,0,0,0
Idaho,United States,2020-01-24,0,0,0,716991175,0,0,0
Idaho,United States,2020-01-25,0,0,0,1350807152,0,0,0
Idaho,United States,2020-01-26,0,0,0,168882653,0,0,0
Idaho,United States,2020-01-27,0,0,0,2070371013,0,0,0
Idaho,United States,2020-01-28,0,0,0,1873529081,0,0,0
Idaho,United States,2020-01-29,0,0,0,-827927346,0,0,0
Idaho,United States,2020-01-30,0,0,0,-743821192,0,0,0
Idaho,United States,2020-01-31,0,0,0,-613480840,0,0,0
Idaho,United States,2020-02-01,0,0,0,-1736958813,0,0,0
Idaho,United States,2020-02-02,0,0,0,1867475280,0,0,0
Idaho,United States,2020-02-03,0,0,0,1639209086,0,0,0
Idaho,United States,2020-02-04,0,0,0,506297395,0,0,0
Idaho,United States,2020-02-05,0,0,0,1371414080,0,0,0
Idaho,United States,2020-02-06,0,0,0,-341894051,0,0,0
Idaho,United States,2020-02-07,0,0,0,1069009540,0,0,0
Idaho,United States,2020-02-08,0,0,0,-1070547952,0,0,0
Idaho,United States,2020-02-09,0,0,0,1274952358,0,0,0
Idaho,United States,2020-02-10,0,0,0,-249239435,0,0,0
Idaho,United States,2020-02-11,0,0,0,-504546653,0,0,0
Idaho,United States,2020-02-12,0,0,0,2123684917,0,0,0
Idaho,United States,2020-02-13,0,0,0,-778197243,0,0,0
Idaho,United States,2020-02-14,0,0,0,-346911720,0,0,0
Idaho,United States,2020-02-15,0,0,0,1990384649,0,0,0
Idaho,United States,2020-02-16,0,0,0,1932330502,0,0,0
Idaho,United States,2020-02-17,0,0,0,1990221046,0,0,0
Idaho,United States,2020-02-18,0,0,0,175552565,0,0,0
Idaho,United States,2020-02-19,0,0,0,1909401782,0,0,0
Idaho,United States,2020-02-20,0,0,0,-1323968415,0,0,0
Idaho,United States,2020-02-21,0,0,0,-1924735549,0,0,0
Idaho,United States,2020-02-22,0,0,0,1078212499,0,0,0
Idaho,United States,2020-02-23,0,0,0,-1815974386,0,0,0
Idaho,United States,2020-02-24,0,0,0,632290059,0,0,0
Idaho,United States,2020-02-25,0,0,0,1548917928,0,0,0
Idaho,United States,2020-02-26,0,0,0,811383046,0,0,0
Idaho,United States,2020-02-27,0,0,0,2142954781,0,0,0
Idaho,United States,2020-02-28,0,0,0,-253248682,0,0,0
Idaho,United States,2020-02-29,0,0,0,1984879158,0,0,0
Idaho,United States,2020-03-01,0,0,0,-101349302,0,0,0
Idaho,United States,2020-03-02,0,0,0,-1880803280,0,0,0
Idaho,United States,2020-03-03,0,0,0,892672463,0,0,0
Idaho,United States,2020-03-04,0,0,0,1072036876,0,0,0
Idaho,United States,2020-03-05,0,0,0,-298003388,0,0,0
Idaho,United States,2020-03-06,0,0,0,-1814138344,0,0,0
Idaho,United States,2020-03-07,0,0,0,-613476282,0,0,0
Idaho,United States,2020-03-08,0,0,0,-6813128,0,0,0
Idaho,United States,2020-03-09,0,0,0,-1424772604,0,0,0
Idaho,United States,2020-03-10,0,0,0,1202552487,0,0,0
Idaho,United States,2020-03-11,0,0,0,-1964244746,0,0,0
Idaho,United States,2020-03-12,0,0,0,1133532132,0,0,0
Idaho,United States,2020-03-13,1,0,0,-798244605,1,0,0
Idaho,United States,2020-03-14,2,0,0,1023651837,1,0,0
Idaho,United States,2020-03-15,5,0,0,1599202848,3,0,0
Idaho,United States,2020-03-16,5,0,0,-74716749,0,0,0
Idaho,United States,2020-03-17,8,0,0,1813155605,3,0,0
Idaho,United States,2020-03-18,9,0,0,902630136,1,0,0
Idaho,United States,2020-03-19,11,0,0,-1389703263,2,0,0
Idaho,United States,2020-03-20,23,0,0,1649907645,12,0,0
Idaho,United States,2020-03-21,36,0,0,-1854395621,13,0,0
Faroe Islands,Denmark,2020-01-22,0,0,0,-2111402996,0,0,0
Faroe Islands,Denmark,2020-01-23,0,0,0,-951552967,0,0,0
Faroe Islands,Denmark,2020-01-24,0,0,0,-937020253,0,0,0
Faroe Islands,Denmark,2020-01-25,0,0,0,-1274791001,0,0,0
Faroe Islands,Denmark,2020-01-26,0,0,0,-454122587,0,0,0
Faroe Islands,Denmark,2020-01-27,0,0,0,849811129,0,0,0
Faroe Islands,Denmark,2020-01-28,0,0,0,-98314675,0,0,0
Faroe Islands,Denmark,2020-01-29,0,0,0,1836904109,0,0,0
Faroe Islands,Denmark,2020-01-30,0,0,0,-1027191902,0,0,0
Faroe Islands,Denmark,2020-01-31,0,0,0,1190247397,0,0,0
Faroe Islands,Denmark,2020-02-01,0,0,0,-1605796684,0,0,0
Faroe Islands,Denmark,2020-02-02,0,0,0,-538813748,0,0,0
Faroe Islands,Denmark,2020-02-03,0,0,0,257545304,0,0,0
Faroe Islands,Denmark,2020-02-04,0,0,0,-1931368263,0,0,0
Faroe Islands,Denmark,2020-02-05,0,0,0,1573192707,0,0,0
Faroe Islands,Denmark,2020-02-06,0,0,0,-906119642,0,0,0
Faroe Islands,Denmark,2020-02-07,0,0,0,-348353789,0,0,0
Faroe Islands,Denmark,2020-02-08,0,0,0,-599232209,0,0,0
Faroe Islands,Denmark,2020-02-09,0,0,0,-1250203795,0,0,0
Faroe Islands,Denmark,2020-02-10,0,0,0,307143700,0,0,0
Faroe Islands,Denmark,2020-02-11,0,0,0,1954078710,0,0,0
Faroe Islands,Denmark,2020-02-12,0,0,0,-722891811,0,0,0
Faroe Islands,Denmark,2020-02-13,0,0,0,-1523003153,0,0,0
Faroe Islands,Denmark,2020-02-14,0,0,0,-1875476703,0,0,0
Faroe Islands,Denmark,2020-02-15,0,0,0,1956797474,0,0,0
Faroe Islands,Denmark,2020-02-16,0,0,0,2080565173,0,0,0
Faroe Islands,Denmark,2020-02-17,0,0,0,-1922519124,0,0,0
Faroe Islands,Denmark,2020-02-18,0,0,0,560281620,0,0,0
Faroe Islands,Denmark,2020-02-19,0,0,0,455515538,0,0,0
Faroe Islands,Denmark,2020-02-20,0,0,0,-1323784642,0,0,0
Faroe Islands,Denmark,2020-02-21,0,0,0,1797873914,0,0,0
Faroe Islands,Denmark,2020-02-22,0,0,0,-2062672891,0,0,0
Faroe Islands,Denmark,2020-02-23,0,0,0,-1258160232,0,0,0
Faroe Islands,Denmark,2020-02-24,0,0,0,1020041307,0,0,0
Faroe Islands,Denmark,2020-02-25,0,0,0,650022122,0,0,0
Faroe Islands,Denmark,2020-02-26,0,0,0,-1113387773,0,0,0
Faroe Islands,Denmark,2020-02-27,0,0,0,746750734,0,0,0
Faroe Islands,Denmark,2020-02-28,0,0,0,-1638873592,0,0,0
Faroe Islands,Denmark,2020-02-29,0,0,0,-1567380802,0,0,0
Faroe Islands,Denmark,2020-03-01,0,0,0,-754784791,0,0,0
Faroe Islands,Denmark,2020-03-02,0,0,0,2042868590,0,0,0
Faroe Islands,Denmark,2020-03-03,0,0,0,669481821,0,0,0
Faroe Islands,Denmark,2020-03-04,0,0,0,-722114712,0,0,0
Faroe Islands,Denmark,2020-03-05,0,0,0,-1759048494,0,0,0
Faroe Islands,Denmark,2020-03-06,0,0,0,1203524856,0,0,0
Faroe Islands,Denmark,2020-03-07,0,0,0,195269426,0,0,0
Faroe Islands,Denmark,2020-03-08,0,0,0,-1081442441,0,0,0
Faroe Islands,Denmark,2020-03-09,0,0,0,-1317509833,0,0,0
Faroe Islands,Denmark,2020-03-10,0,0,0,2146812194,0,0,0
Faroe Islands,Denmark,2020-03-11,2,0,0,-1217372840,2,0,0
Faroe Islands,Denmark,2020-03-12,2,0,0,-51272216,0,0,0
Faroe Islands,Denmark,2020-03-13,3,0,0,1454706351,1,0,0
Faroe Islands,Denmark,2020-03-14,9,0,0,-872159386,6,0,0
Faroe Islands,Denmark,2020-03-15,11,0,0,1300933982,2,0,0
Faroe Islands,Denmark,2020-03-16,18,0,0,-399846131,7,0,0
Faroe Islands,Denmark,2020-03-17,47,0,0,176451478,29,0,0
Faroe Islands,Denmark,2020-03-18,58,0,0,1651544888,11,0,0
Faroe Islands,Denmark,2020-03-19,72,0,0,-1727969180,14,0,0
Faroe Islands,Denmark,2020-03-20,80,0,0,-844510902,8,0,0
Faroe Islands,Denmark,2020-03-21,92,0,0,1780546400,12,0,0
Gansu,China,2020-01-22,0,0,0,-1133203209,0,0,0
Gansu,China,2020-01-23,2,0,0,76585585,2,0,0
Gansu,China,2020-01-24,2,0,0,-627805006,0,0,0
Gansu,China,2020-01-25,4,0,0,476474011,2,0,0
Gansu,China,2020-01-26,7,0,0,-1643953011,3,0,0
Gansu,China,2020-01-27,14,0,0,-893557323,7,0,0
Gansu,China,2020-01-28,19,0,0,1959071862,5,0,0
Gansu,China,2020-01-29,24,0,0,1718749062,5,0,0
Gansu,China,2020-01-30,26,0,0,-1873647519,2,0,0
Gansu,China,2020-01-31,29,0,0,2000430037,3,0,0
Gansu,China,2020-02-01,40,0,0,498240432,11,0,0
Gansu,China,2020-02-02,51,0,3,1169166826,11,0,3
Gansu,China,2020-02-03,55,0,3,416207351,4,0,0
Gansu,China,2020-02-04,57,0,4,517616444,2,0,1
Gansu,China,2020-02-05,62,0,6,1702061100,5,0,2
Gansu,China,2020-02-06,62,0,6,-960576448,0,0,0
Gansu,China,2020-02-07,67,0,9,547210813,5,0,3
Gansu,China,2020-02-08,79,1,12,-2140306587,12,1,3
Gansu,China,2020-02-09,83,2,16,-1982956373,4,1,4
Gansu,China,2020-02-10,83,2,17,-831948098,0,0,1
Gansu,China,2020-02-11,86,2,24,-1059407115,3,0,7
Gansu,China,2020-02-12,87,2,31,1230402728,1,0,7
Gansu,China,2020-02-13,90,2,39,-1689024093,3,0,8
Gansu,China,2020-02-14,90,2,39,-1113629383,0,0,0
Gansu,China,2020-02-15,90,2,49,-445153059,0,0,10
Gansu,China,2020-02-16,90,2,54,-731541503,0,0,5
Gansu,China,2020-02-17,91,2,58,147277312,1,0,4
Gansu,China,2020-02-18,91,2,62,971244816,0,0,4
Gansu,China,2020-02-19,91,2,65,1621164200,0,0,3
Gansu,China,2020-02-20,91,2,71,-1182989226,0,0,6
Gansu,China,2020-02-21,91,2,76,110785995,0,0,5
Gansu,China,2020-02-22,91,2,76,1380439736,0,0,0
Gansu,China,2020-02-23,91,2,78,-183339353,0,0,2
Gansu,China,2020-02-24,91,2,80,-1306229002,0,0,2
Gansu,China,2020-02-25,91,2,80,-323674396,0,0,0
Gansu,China,2020-02-26,91,2,81,-546127414,0,0,1
Gansu,China,2020-02-27,91,2,81,1108636150,0,0,0
Gansu,China,2020-02-28,91,2,82,-1085833116,0,0,1
Gansu,China,2020-02-29,91,2,82,-297698640,0,0,0
Gansu,China,2020-03-01,91,2,84,603540905,0,0,2
Gansu,China,2020-03-02,91,2,85,496034000,0,0,1
Gansu,China,2020-03-03,91,2,86,-232011617,0,0,1
Gansu,China,2020-03-04,91,2,87,-974626305,0,0,1
Gansu,China,2020-03-05,102,2,87,88366832,11,0,0
Gansu,China,2020-03-06,119,2,87,-1986563046,17,0,0
Gansu,China,2020-03-07,120,2,87,1307010140,1,0,0
Gansu,China,2020-03-08,124,2,87,-593580770,4,0,0
Gansu,China,2020-03-09,124,2,88,1507232905,0,0,1
Gansu,China,2020-03-10,125,2,88,968010123,1,0,0
Gansu,China,2020-03-11,127,2,88,1957620055,2,0,0
Gansu,China,2020-03-12,127,2,88,-960637425,0,0,0
Gansu,China,2020-03-13,127,2,88,-1995620185,0,0,0
Gansu,China,2020-03-14,129,2,89,943913272,2,0,1
Gansu,China,2020-03-15,133,2,91,121860904,4,0,2
Gansu,China,2020-03-16,133,2,91,-1478031644,0,0,0
Gansu,China,2020-03-17,133,2,91,1973775535,0,0,0
Gansu,China,2020-03-18,133,2,91,-1577782747,0,0,0
Gansu,China,2020-03-19,134,2,91,156205037,1,0,0
Gansu,China,2020-03-20,134,2,98,-1952123427,0,0,7
Gansu,China,2020-03-21,134,2,113,-9015054,0,0,15
Guam,Guam,2020-01-22,0,0,0,933180800,0,0,0
Guam,Guam,2020-01-23,0,0,0,-632404690,0,0,0
Guam,Guam,2020-01-24,0,0,0,-707903433,0,0,0
Guam,Guam,2020-01-25,0,0,0,1108863895,0,0,0
Guam,Guam,2020-01-26,0,0,0,-1448528954,0,0,0
Guam,Guam,2020-01-27,0,0,0,1398803815,0,0,0
Guam,Guam,2020-01-28,0,0,0,374391485,0,0,0
Guam,Guam,2020-01-29,0,0,0,1360777191,0,0,0
Guam,Guam,2020-01-30,0,0,0,-1686645288,0,0,0
Guam,Guam,2020-01-31,0,0,0,-1191105761,0,0,0
Guam,Guam,2020-02-01,0,0,0,990273733,0,0,0
Guam,Guam,2020-02-02,0,0,0,-823630246,0,0,0
Guam,Guam,2020-02-03,0,0,0,954305597,0,0,0
Guam,Guam,2020-02-04,0,0,0,122297590,0,0,0
Guam,Guam,2020-02-05,0,0,0,1182954163,0,0,0
Guam,Guam,2020-02-06,0,0,0,-703286392,0,0,0
Guam,Guam,2020-02-07,0,0,0,-1130130412,0,0,0
Guam,Guam,2020-02-08,0,0,0,-534319309,0,0,0
Guam,Guam,2020-02-09,0,0,0,-472930752,0,0,0
Guam,Guam,2020-02-10,0,0,0,512357733,0,0,0
Guam,Guam,2020-02-11,0,0,0,123215822,0,0,0
Guam,Guam,2020-02-12,0,0,0,531032470,0,0,0
Guam,Guam,2020-02-13,0,0,0,876043819,0,0,0
Guam,Guam,2020-02-14,0,0,0,697765336,0,0,0
Guam,Guam,2020-02-15,0,0,0,-1570070020,0,0,0
Guam,Guam,2020-02-16,0,0,0,1850601317,0,0,0
Guam,Guam,2020-02-17,0,0,0,-692554079,0,0,0
Guam,Guam,2020-02-18,0,0,0,178186371,0,0,0
Guam,Guam,2020-02-19,0,0,0,1861487285,0,0,0
Guam,Guam,2020-02-20,0,0,0,2144853564,0,0,0
Guam,Guam,2020-02-21,0,0,0,254112107,0,0,0
Guam,Guam,2020-02-22,0,0,0,55861655,0,0,0
Guam,Guam,2020-02-23,0,0,0,1823814571,0,0,0
Guam,Guam,2020-02-24,0,0,0,1062891568,0,0,0
Guam,Guam,2020-02-25,0,0,0,-2135139123,0,0,0
Guam,Guam,2020-02-26,0,0,0,1068972689,0,0,0
Guam,Guam,2020-02-27,0,0,0,1446436406,0,0,0
Guam,Guam,2020-02-28,0,0,0,1422211326,0,0,0
Guam,Guam,2020-02-29,0,0,0,-660143400,0,0,0
Guam,Guam,2020-03-01,0,0,0,-1581264113,0,0,0
Guam,Guam,2020-03-02,0,0,0,1836636150,0,0,0
Guam,Guam,2020-03-03,0,0,0,-113694215,0,0,0
Guam,Guam,2020-03-04,0,0,0,593739933,0,0,0
Guam,Guam,2020-03-05,0,0,0,-1855238587,0,0,0
Guam,Guam,2020-03-06,0,0,0,-1537287404,0,0,0
Guam,Guam,2020-03-07,0,0,0,-252217815,0,0,0
Guam,Guam,2020-03-08,0,0,0,-984010683,0,0,0
Guam,Guam,2020-03-09,0,0,0,-1016276304,0,0,0
Guam,Guam,2020-03-10,0,0,0,-1883418252,0,0,0
Guam,Guam,2020-03-11,0,0,0,-1120443010,0,0,0
Guam,Guam,2020-03-12,0,0,0,-1500179741,0,0,0
Guam,Guam,2020-03-13,0,0,0,117212473,0,0,0
Guam,Guam,2020-03-14,0,0,0,162055866,0,0,0
Guam,Guam,2020-03-15,0,0,0,-1707582357,0,0,0
Guam,Guam,2020-03-16,3,0,0,1260029014,3,0,0
Guam,Guam,2020-03-17,3,0,0,-1412834104,0,0,0
Guam,Guam,2020-03-18,0,0,0,-1667849369,-3,0,0
Guam,Guam,2020-03-19,0,0,0,-1625513923,0,0,0
Guam,Guam,2020-03-20,0,0,0,-73622109,0,0,0
Guam,Guam,2020-03-21,0,0,0,635658616,0,0,0
Albania,Albania,2020-01-22,0,0,0,1989504211,0,0,0
Albania,Albania,2020-01-23,0,0,0,-1084555344,0,0,0
Albania,Albania,2020-01-24,0,0,0,-1000113907,0,0,0
Albania,Albania,2020-01-25,0,0,0,-648817371,0,0,0
Albania,Albania,2020-01-26,0,0,0,415201854,0,0,0
Albania,Albania,2020-01-27,0,0,0,1195164737,0,0,0
Albania,Albania,2020-01-28,0,0,0,-1936030934,0,0,0
Albania,Albania,2020-01-29,0,0,0,1021456445,0,0,0
Albania,Albania,2020-01-30,0,0,0,-506825435,0,0,0
Albania,Albania,2020-01-31,0,0,0,-190284496,0,0,0
Albania,Albania,2020-02-01,0,0,0,1997354611,0,0,0
Albania,Albania,2020-02-02,0,0,0,-302755596,0,0,0
Albania,Albania,2020-02-03,0,0,0,1512030236,0,0,0
Albania,Albania,2020-02-04,0,0,0,1149865416,0,0,0
Albania,Albania,2020-02-05,0,0,0,770355000,0,0,0
Albania,Albania,2020-02-06,0,0,0,2039821030,0,0,0
Albania,Albania,2020-02-07,0,0,0,373992087,0,0,0
Albania,Albania,2020-02-08,0,0,0,809594334,0,0,0
Albania,Albania,2020-02-09,0,0,0,426347348,0,0,0
Albania,Albania,2020-02-10,0,0,0,2015941637,0,0,0
Albania,Albania,2020-02-11,0,0,0,-540747632,0,0,0
Albania,Albania,2020-02-12,0,0,0,-470495135,0,0,0
Albania,Albania,2020-02-13,0,0,0,-1846642441,0,0,0
Albania,Albania,2020-02-14,0,0,0,680556406,0,0,0
Albania,Albania,2020-02-15,0,0,0,-1091676485,0,0,0
Albania,Albania,2020-02-16,0,0,0,504064060,0,0,0
Albania,Albania,2020-02-17,0,0,0,385509881,0,0,0
Albania,Albania,2020-02-18,0,0,0,167103727,0,0,0
Albania,Albania,2020-02-19,0,0,0,1938529238,0,0,0
Albania,Albania,2020-02-20,0,0,0,-1112427371,0,0,0
Albania,Albania,2020-02-21,0,0,0,1335314224,0,0,0
Albania,Albania,2020-02-22,0,0,0,134572341,0,0,0
Albania,Albania,2020-02-23,0,0,0,934395081,0,0,0
Albania,Albania,2020-02-24,0,0,0,659405492,0,0,0
Albania,Albania,2020-02-25,0,0,0,-739088064,0,0,0
Albania,Albania,2020-02-26,0,0,0,948687571,0,0,0
Albania,Albania,2020-02-27,0,0,0,691015419,0,0,0
Albania,Albania,2020-02-28,0,0,0,703496044,0,0,0
Albania,Albania,2020-02-29,0,0,0,2029251757,0,0,0
Albania,Albania,2020-03-01,0,0,0,-377999937,0,0,0
Albania,Albania,2020-03-02,0,0,0,-805259503,0,0,0
Albania,Albania,2020-03-03,0,0,0,-902207396,0,0,0
Albania,Albania,2020-03-04,0,0,0,983476299,0,0,0
Albania,Albania,2020-03-05,0,0,0,2001995836,0,0,0
Albania,Albania,2020-03-06,0,0,0,-1999008094,0,0,0
Albania,Albania,2020-03-07,0,0,0,-631431782,0,0,0
Albania,Albania,2020-03-08,0,0,0,1244501950,0,0,0
Albania,Albania,2020-03-09,2,0,0,-862360839,2,0,0
Albania,Albania,2020-03-10,10,0,0,35096832,8,0,0
Albania,Albania,2020-03-11,12,1,0,-1236934501,2,1,0
Albania,Albania,2020-03-12,23,1,0,-626713521,11,0,0
Albania,Albania,2020-03-13,33,1,0,544186336,10,0,0
Albania,Albania,2020-03-14,38,1,0,1199934704,5,0,0
Albania,Albania,2020-03-15,42,1,0,-471094045,4,0,0
Albania,Albania,2020-03-16,51,1,0,-1980973190,9,0,0
Albania,Albania,2020-03-17,55,1,0,-780911331,4,0,0
Albania,Albania,2020-03-18,59,2,0,475400732,4,1,0
Albania,Albania,2020-03-19,64,2,0,1900681723,5,0,0
Albania,Albania,2020-03-20,70,2,0,1990935908,6,0,0
Albania,Albania,2020-03-21,76,2,2,852773659,6,0,2
Aruba,Aruba,2020-01-22,0,0,0,1055895063,0,0,0
Aruba,Aruba,2020-01-23,0,0,0,-367108910,0,0,0
Aruba,Aruba,2020-01-24,0,0,0,-1654247378,0,0,0
Aruba,Aruba,2020-01-25,0,0,0,-582550208,0,0,0
Aruba,Aruba,2020-01-26,0,0,0,837570281,0,0,0
Aruba,Aruba,2020-01-27,0,0,0,330260340,0,0,0
Aruba,Aruba,2020-01-28,0,0,0,-553933637,0,0,0
Aruba,Aruba,2020-01-29,0,0,0,-851213058,0,0,0
Aruba,Aruba,2020-01-30,0,0,0,-601517442,0,0,0
Aruba,Aruba,2020-01-31,0,0,0,-405964871,0,0,0
Aruba,Aruba,2020-02-01,0,0,0,-1803270232,0,0,0
Aruba,Aruba,2020-02-02,0,0,0,1956488151,0,0,0
Aruba,Aruba,2020-02-03,0,0,0,1434588264,0,0,0
Aruba,Aruba,2020-02-04,0,0,0,-236379936,0,0,0
Aruba,Aruba,2020-02-05,0,0,0,-88776797,0,0,0
Aruba,Aruba,2020-02-06,0,0,0,-901386406,0,0,0
Aruba,Aruba,2020-02-07,0,0,0,1099272022,0,0,0
Aruba,Aruba,2020-02-08,0,0,0,-933204456,0,0,0
Aruba,Aruba,2020-02-09,0,0,0,-90217660,0,0,0
Aruba,Aruba,2020-02-10,0,0,0,2002257963,0,0,0
Aruba,Aruba,2020-02-11,0,0,0,1823570829,0,0,0
Aruba,Aruba,2020-02-12,0,0,0,-1384489102,0,0,0
Aruba,Aruba,2020-02-13,0,0,0,-1217964325,0,0,0
Aruba,Aruba,2020-02-14,0,0,0,-940934998,0,0,0
Aruba,Aruba,2020-02-15,0,0,0,-204012650,0,0,0
Aruba,Aruba,2020-02-16,0,0,0,-1925528539,0,0,0
Aruba,Aruba,2020-02-17,0,0,0,-250820984,0,0,0
Aruba,Aruba,2020-02-18,0,0,0,-51288937,0,0,0
Aruba,Aruba,2020-02-19,0,0,0,2102218782,0,0,0
Aruba,Aruba,2020-02-20,0,0,0,-1224906571,0,0,0
Aruba,Aruba,2020-02-21,0,0,0,-549746280,0,0,0
Aruba,Aruba,2020-02-22,0,0,0,-336841890,0,0,0
Aruba,Aruba,2020-02-23,0,0,0,413274504,0,0,0
Aruba,Aruba,2020-02-24,0,0,0,-1013132257,0,0,0
Aruba,Aruba,2020-02-25,0,0,0,-2023271057,0,0,0
Aruba,Aruba,2020-02-26,0,0,0,-2129714397,0,0,0
Aruba,Aruba,2020-02-27,0,0,0,383333385,0,0,0
Aruba,Aruba,2020-02-28,0,0,0,-1758185209,0,0,0
Aruba,Aruba,2020-02-29,0,0,0,1792003077,0,0,0
Aruba,Aruba,2020-03-01,0,0,0,1248502613,0,0,0
Aruba,Aruba,2020-03-02,0,0,0,-1173054284,0,0,0
Aruba,Aruba,2020-03-03,0,0,0,625808992,0,0,0
Aruba,Aruba,2020-03-04,0,0,0,789700071,0,0,0
Aruba,Aruba,2020-03-05,0,0,0,1839975931,0,0,0
Aruba,Aruba,2020-03-06,0,0,0,-1002733943,0,0,0
Aruba,Aruba,2020-03-07,0,0,0,-978675416,0,0,0
Aruba,Aruba,2020-03-08,0,0,0,690961376,0,0,0
Aruba,Aruba,2020-03-09,0,0,0,292162208,0,0,0
Aruba,Aruba,2020-03-10,0,0,0,2039047497,0,0,0
Aruba,Aruba,2020-03-11,0,0,0,-1800535789,0,0,0
Aruba,Aruba,2020-03-12,0,0,0,421770452,0,0,0
Aruba,Aruba,2020-03-13,2,0,0,321865748,2,0,0
Aruba,Aruba,2020-03-14,2,0,0,-1510460093,0,0,0
Aruba,Aruba,2020-03-15,2,0,0,913829509,0,0,0
Aruba,Aruba,2020-03-16,2,0,0,721341431,0,0,0
Aruba,Aruba,2020-03-17,3,0,0,-908234485,1,0,0
Aruba,Aruba,2020-03-18,4,0,0,-1926337306,1,0,0
Aruba,Aruba,2020-03-19,4,0,0,-1015842050,0,0,0
Aruba,Aruba,2020-03-20,0,0,0,1023906948,-4,0,0
Aruba,Aruba,2020-03-21,0,0,0,-1598536653,0,0,0
Uruguay,Uruguay,2020-01-22,0,0,0,723912241,0,0,0
Uruguay,Uruguay,2020-01-23,0,0,0,-1842280717,0,0,0
Uruguay,Uruguay,2020-01-24,0,0,0,-62180425,0,0,0
Uruguay,Uruguay,2020-01-25,0,0,0,-1960621430,0,0,0
Uruguay,Uruguay,2020-01-26,0,0,0,-1220722654,0,0,0
Uruguay,Uruguay,2020-01-27,0,0,0,-789051562,0,0,0
Uruguay,Uruguay,2020-01-28,0,0,0,-2016341618,0,0,0
Uruguay,Uruguay,2020-01-29,0,0,0,1546813575,0,0,0
Uruguay,Uruguay,2020-01-30,0,0,0,-111619881,0,0,0
Uruguay,Uruguay,2020-01-31,0,0,0,1326695482,0,0,0
Uruguay,Uruguay,2020-02-01,0,0,0,699679869,0,0,0
Uruguay,Uruguay,2020-02-02,0,0,0,-624100426,0,0,0
Uruguay,Uruguay,2020-02-03,0,0,0,-1524630657,0,0,0
Uruguay,Uruguay,2020-02-04,0,0,0,-1879213104,0,0,0
Uruguay,Uruguay,2020-02-05,0,0,0,2069079732,0,0,0
Uruguay,Uruguay,2020-02-06,0,0,0,722698512,0,0,0
Uruguay,Uruguay,2020-02-07,0,0,0,870879345,0,0,0
Uruguay,Uruguay,2020-02-08,0,0,0,562096020,0,0,0
Uruguay,Uruguay,2020-02-09,0,0,0,-1766186071,0,0,0
Uruguay,Uruguay,2020-02-10,0,0,0,-2109563332,0,0,0
Uruguay,Uruguay,2020-02-11,0,0,0,313692631,0,0,0
Uruguay,Uruguay,2020-02-12,0,0,0,1004916700,0,0,0
Uruguay,Uruguay,2020-02-13,0,0,0,820356732,0,0,0
Uruguay,Uruguay,2020-02-14,0,0,0,-20854492,0,0,0
Uruguay,Uruguay,2020-02-15,0,0,0,-318596066,0,0,0
Uruguay,Uruguay,2020-02-16,0,0,0,219582294,0,0,0
Uruguay,Uruguay,2020-02-17,0,0,0,89991784,0,0,0
Uruguay,Uruguay,2020-02-18,0,0,0,231606747,0,0,0
Uruguay,Uruguay,2020-02-19,0,0,0,1343610661,0,0,0
Uruguay,Uruguay,2020-02-20,0,0,0,103515933,0,0,0
Uruguay,Uruguay,2020-02-21,0,0,0,-804369615,0,0,0
Uruguay,Uruguay,2020-02-22,0,0,0,-246159337,0,0,0
Uruguay,Uruguay,2020-02-23,0,0,0,165996731,0,0,0
Uruguay,Uruguay,2020-02-24,0,0,0,136082718,0,0,0
Uruguay,Uruguay,2020-02-25,0,0,0,-683546801,0,0,0
Uruguay,Uruguay,2020-02-26,0,0,0,458522178,0,0,0
Uruguay,Uruguay,2020-02-27,0,0,0,-1525744497,0,0,0
Uruguay,Uruguay,2020-02-28,0,0,0,-137153232,0,0,0
Uruguay,Uruguay,2020-02-29,0,0,0,-992493630,0,0,0
Uruguay,Uruguay,2020-03-01,0,0,0,1540256213,0,0,0
Uruguay,Uruguay,2020-03-02,0,0,0,1441070342,0,0,0
Uruguay,Uruguay,2020-03-03,0,0,0,-1772957108,0,0,0
Uruguay,Uruguay,2020-03-04,0,0,0,954377245,0,0,0
Uruguay,Uruguay,2020-03-05,0,0,0,1840326326,0,0,0
Uruguay,Uruguay,2020-03-06,0,0,0,-2009802244,0,0,0
Uruguay,Uruguay,2020-03-07,0,0,0,1551244562,0,0,0
Uruguay,Uruguay,2020-03-08,0,0,0,651084005,0,0,0
Uruguay,Uruguay,2020-03-09,0,0,0,-395372875,0,0,0
Uruguay,Uruguay,2020-03-10,0,0,0,1173358464,0,0,0
Uruguay,Uruguay,2020-03-11,0,0,0,466082496,0,0,0
Uruguay,Uruguay,2020-03-12,0,0,0,807498578,0,0,0
Uruguay,Uruguay,2020-03-13,0,0,0,-498444723,0,0,0
Uruguay,Uruguay,2020-03-14,4,0,0,1393422157,4,0,0
Uruguay,Uruguay,2020-03-15,4,0,0,-1494913348,0,0,0
Uruguay,Uruguay,2020-03-16,8,0,0,1572434391,4,0,0
Uruguay,Uruguay,2020-03-17,29,0,0,-1988109557,21,0,0
Uruguay,Uruguay,2020-03-18,50,0,0,-359899863,21,0,0
